Cell Line Name,VEGFA,SLC2A1,PGAM1,ENO1,LDHA,TPI1,P4HA1,MRPS17,CDKN3,ADM,NDRG1,TUBB6,ALDOA,MIF,ACOT7,MCTS1,PSRC1,PSMA7,ANLN,TUBA1B,MAD2L2,GPI,TUBA1C,MAP7D1,DDIT4,BNIP3,GAPDH,MRPL13,CHCHD2,YKT6,CORO1C,SEC61G,ANKRD37,ESRP1,PFKP,SHCBP1,KIF20A,SLC25A32,SLC16A1,MRPL15,KIF4A,LRRC42,PGK1,HK2,CA9,HILPDA,PNP,MRGBP,CTSV,UTP11,AK4,BuffaScore,Hypoxia
NCIH1299,0.7877667699385674,2.6870606883398924,6.969204224167642,8.505427842592253,4.670892253542472,6.80748372836463,1.461678224397633,3.256255873202732,3.534684178291,2.064796645911805,0.18650055764449475,4.355640550360093,5.359622681511195,7.065371253124773,3.80913377336684,3.04788732939655,1.9419730547639638,6.392374671446092,3.0831478938773764,7.870557374326415,3.4026615479434548,3.9150709198396156,6.2597955627261825,2.858746147646642,2.853995647176393,4.428946344769483,9.42574042431621,3.8033746644771016,7.6124630854054836,3.7024992403193866,2.2628762069147377,5.296247621847988,0.6705382324272303,0.02856915219677092,2.9375013347710985,2.7715837910357823,3.608640298938474,2.3946055993740307,2.638653116466112,5.448460500816294,4.259774643339528,3.00611846138338,6.319065629371117,2.297680548640685,0.0,2.116863757690899,2.6481777957248185,5.993674361750585,2.763411574470007,3.707745639739058,2.8532471672421527,3.4026615479434548,CNTR
CAL33,2.161436265825987,4.521888295729068,7.148324042480083,7.94406779156827,4.291892058368382,5.852054341394107,2.2565793836964945,3.3483740751911633,2.3569888917924766,4.042534905539751,1.857980995127572,3.4539878341304764,6.030442352141079,6.689205960171449,2.9893041793921,2.6481366985708643,1.5595859378203634,6.175391529555316,3.25212682280171,6.597475306698854,2.48083955767459,3.620241391906436,5.297802805751973,3.0851108335981636,7.662751440083143,2.502075956045791,7.689872210438326,3.2376948187803847,8.423284022133878,3.9974214558982237,2.3234459225296153,6.0488215762232205,0.14186871631133674,3.2203299548795554,3.154345570139229,1.466906739199444,2.948867790789684,1.6345932684457567,3.553667688483063,4.941262844884728,2.3495540008649236,3.176641917656893,5.663629258814752,2.9164766444377164,0.6780719051126377,1.4841381312016693,2.527320607877047,5.904965718684027,3.9818526532897405,2.635986503745623,2.516330386825937,3.2376948187803847,CNTR
NCIH2030,1.539034702970754,4.275255424024696,7.808663917283456,8.512700963425246,6.443841446014483,7.05186751404264,3.3136604789037616,3.1594677292667654,4.28377364406262,2.536363792395467,1.219091058246197,3.3082610093705047,5.970691778256132,8.3017705324551,4.096307860543221,3.632101996818427,2.3485375070849535,7.053455311586859,3.111159751742569,8.042733244690238,3.3531664338601175,4.4196182018703585,5.594979754315811,2.9888594423947996,4.90416292803347,6.131445438095588,9.176594549030309,3.0932704104784614,7.925228034922506,3.5392474532413813,2.45278961937789,5.723480550547116,1.612745657234694,0.024706512564372087,5.411906386209066,3.6393975625089467,3.4811882106014638,1.9423581071558909,2.4525295446779265,5.938756261492295,2.9903498299662807,2.9553128034447056,6.303102287205185,3.4519803440771,0.014355292977070054,2.389566811762726,4.06177619758669,6.272209861124567,2.613531652917927,3.7557421793453893,2.9128893362299615,3.632101996818427,CASE
ABC1,1.1847246205018802,4.157447996274298,7.4174024813359996,7.873587657119335,5.12713455036639,5.893200392016476,2.657966591522946,4.132576842670009,3.174246607392406,3.676803353873854,1.6031218698399963,1.9368061735128062,5.904394891220864,8.610188209843557,2.151150339855234,2.8743754333782405,1.6372713739871978,6.395862551293055,4.394376944957054,8.117584665212979,2.5366055510958048,3.361272956779058,6.31015831794782,2.396538918229445,4.083213368248982,3.138323004056484,8.61947170326249,3.6774277010202683,8.992640988588626,4.222539627605734,2.152268828582992,5.999774561287003,0.8953026213333066,2.5930277504807986,0.2957230245399684,2.2638928974038386,2.8933622107638715,2.3996268496413,3.7831947033761537,4.593154544985243,2.9739173527542864,3.0211243400356063,5.094959890435022,1.99397621237223,0.03327615487429864,1.9634741239748859,4.634738459915802,5.40735275114004,5.777419715515831,3.1384868442748064,0.09085343045111348,3.361272956779058,CNTR
HT1197,0.6949247541199741,4.457900675525965,7.492867969130255,8.740888219276103,6.342519189660609,6.356984980518168,2.6448451273486175,2.7687136570304847,3.76202983527487,2.679198570566922,1.9549407350890933,4.9796334232728885,5.985508863542494,7.588139941290254,4.311991822119341,3.6902574435607556,1.2671900353251049,5.907090956006159,3.8787253414801053,8.33771109212829,2.8475515615781495,3.3031360643021213,6.9752429375760725,3.3263603412026232,3.5168556335062533,3.938285791884053,8.791648047513881,2.7246502717329673,7.39214566314514,3.6586195424464654,2.961135881905685,5.4593379340993975,1.7420062108667362,3.167737442204548,4.961970533384498,2.482479543119905,2.7679574086298326,1.6268284755313849,5.239741717680673,5.6323651675536395,3.212569338850806,3.060047383669939,5.450928433683513,3.1709932688298035,0.0,3.981396031972148,4.122983254080777,3.888499735514123,1.1634987322828796,3.906313402145773,3.1749256825006786,3.76202983527487,CASE
HT29,1.6035017263563798,4.988987583065718,6.503083665432824,8.032651889749824,5.5291311817614694,6.758800621428445,1.8941941348854665,3.5981269599196044,2.365412592490942,0.6299394094395399,1.1282934010098176,0.18450700849871882,5.512027844838459,7.2089008766165295,1.752748591407134,3.34076570906636,1.7827311350887818,6.58137635651308,1.833746420949005,7.352782796881308,1.8918511961443774,4.883850782818539,5.562683392342995,1.5790315775033754,4.940949760022194,0.5897634869849773,8.16125283749801,4.867261086557414,8.363258701707986,4.076143709596117,1.8175155494938449,6.001963047725816,0.6229303509201767,2.6611691552078685,3.0137599989554658,1.3391373849195856,2.068425141010884,2.0173280841399843,2.7578233362077267,4.385661113749449,3.265036758744942,2.961252884058208,6.3494866025307966,2.6561149574538807,4.441394946242683,2.9611602581366396,3.416501992867417,6.130107178658833,2.0646529583422537,3.50182126542091,1.5558161550616396,3.265036758744942,CNTR
KMS27,2.6148511624221036,1.7122289158446997,5.855408384001653,7.426152913542238,4.553437305754408,5.8314550425287175,1.4458780164804275,2.4905701304462013,2.6090457306755437,2.707635219545296,0.683771300356746,1.8341911070299195,5.029927260127933,7.2505826647875375,1.8804183842473274,3.2063306478710496,0.2841496322213642,5.150491980963099,0.6528835730218046,7.153045289503784,2.484854215517204,3.721629996385576,3.909986394360965,1.7109865275853728,6.765976680825275,0.19534759832221926,7.784144049485127,2.779709976305567,7.957827560833744,3.785251609541566,0.931583536827925,5.888499735514123,2.7438021715628644,0.12673262729361212,0.04030798865353699,2.8791456051256143,1.676783209144065,1.8073549220576042,2.7716215179232697,3.9417323448208195,2.337235347675211,1.7110543218120664,5.424778156944954,3.1747259877061333,0.023846741954367662,1.4005379295837286,2.711219556894335,3.855989697308481,0.10209818761873599,3.199436783558857,0.010779838753242763,2.711219556894335,CNTR
NCIH1437,2.162725652846203,2.1232247352995524,7.0823264837058435,7.908982989089636,5.621990790456563,5.9736622929016185,2.222097963729366,3.319762427669248,4.494095544940635,0.5197934862411001,1.2232165830503146,1.050626073069968,6.265391052612262,8.378150326254298,2.1824033829180705,3.8405351690016105,2.9132392613065408,5.488375754230577,2.729343602367413,7.303563871071399,2.445667855068648,3.9950588038389303,5.593386972638221,1.4271935615847815,6.34648418457751,4.169925001442312,8.344171608834719,3.931007606398613,8.553322100592505,2.9477997211196616,1.2721803881939622,5.9028660512015225,1.7893814883173447,3.2003502611276815,3.5213648784462195,2.9416429280405443,3.0217335219472816,1.8473288375266244,2.476705706668179,3.9190222031764566,3.4431645815959833,2.0628124924050213,6.515384460636948,2.106571664198044,1.3858911536193272,3.049630767724601,3.28318097894557,4.729552770453971,2.556633777662662,3.226816765049867,1.3398500028846247,3.226816765049867,CNTR
PECAPJ34CLONEC12,1.306145559308774,4.467170774206615,8.058551008286406,8.704410906946793,5.540657607788923,6.159153734231365,2.3808877342068056,3.7511423247269473,3.931588513002569,3.8051634534956595,3.4598250272769815,5.404144059920189,6.370719692336997,7.6700188442644,3.6289856315102114,3.1966969624494785,1.7801485520927685,6.451705665356302,2.9537666598031995,7.4711976236108875,2.769771739249448,4.105175192265479,6.229224725290359,3.252709094691153,6.899054756194414,4.6895787255093255,8.585033882303598,3.6685406003690946,8.705200378063116,4.094959890435021,2.132143873956069,6.336512935644319,0.8888244108932111,2.9465607410385397,2.653442238603923,2.091820708422909,3.3078448273278407,2.013164459198448,2.9518675043269025,5.026947566632928,3.0992952043377753,2.961623328286944,6.26560834949762,2.6353674541583993,2.3542640770070524,2.025914698750793,4.1781170457064,5.28021399581062,4.727557466753789,3.4027221768456046,3.135657989368776,3.7511423247269473,CASE
SKMEL28,1.093560176162338,3.910252962799278,6.985120883581776,9.384445606919098,6.971213018221225,6.531676034833413,3.4626132785757338,2.838951766951943,2.6957711578056713,1.8303567474192197,0.6088092426755238,3.5778172351446322,6.393048762643015,8.775478596936715,5.274159987833637,2.964530656457762,1.7684693739694994,6.984247546994803,2.431520104757209,7.233104336500288,3.628514397385481,4.670327166743909,5.32485059773862,2.518341449642977,4.5410191531335595,5.755688776852708,9.023003013873078,2.837366625160374,8.043847540438906,3.5933537709802965,3.218454895369971,5.5556847081989105,1.6682704378168753,1.3694030308307585,2.560103513464738,2.0275585076434344,2.679681157974295,2.502924600211961,3.7359282842776538,3.9193400824420124,2.888824410893211,2.6663021281730948,7.2433508235115625,5.5477171529263325,0.23878685958711648,2.177917792195843,0.2479275134435855,5.316507819103109,3.656877682843514,3.7398481026993275,2.7167165917059695,3.5933537709802965,CNTR
HEP3B217,1.9415570827172879,1.6907895481073727,6.5660540381710915,7.637276948187609,5.203119568378045,6.221511936984638,1.3840498067951597,4.352264173258321,2.567302057505525,1.7718855785153658,0.5052134490690507,2.941777051132807,5.737967118011279,7.572788635818496,2.1022000117385433,1.9453936693495297,1.843365457823304,5.920888741649518,3.133335889534706,7.915617997361938,2.0012017452097535,3.546840000412174,5.944077555373919,1.8778952305405154,4.484782623077873,4.180307019969433,8.425828525140084,3.4089059151074523,8.94618986502897,4.450692826242412,3.063502942306158,6.426336648012457,0.5849625007211562,1.9359739859290332,0.24590125603060148,1.956587738389646,2.6771054910712153,1.8087282634662976,2.0509369652252256,4.11603199344711,3.37202342389142,3.2381754185773755,5.380393033711306,4.906088875642964,2.7683607904417404,2.3638719248575293,3.816727690127002,5.146899560343589,3.0250287944915226,3.174406418529749,1.6281903346152131,3.174406418529749,CNTR
SUIT2,0.7108780501958792,3.3127619694952877,7.485185284343958,8.303727483136411,6.0579285639953016,6.822574371518965,1.5037121801979911,3.3362833878644325,3.756062552796698,1.254745197629213,1.010541159781586,2.836934011321092,5.505138153797987,7.483788911184667,2.8993514295474325,3.5147534984397537,1.8133668192926315,6.517826836026677,3.1008482986378207,8.330709643834963,3.1265324059289314,2.9945797242157473,5.677038354939821,2.407666505545037,3.053690615744956,3.203201156316611,8.80969418367127,3.9908252323775977,8.167192315020726,3.702657543390911,2.722926140896898,5.717891807672625,0.5176956306425826,0.09638453642434244,3.6347868538255694,2.864504546189873,3.0995356735509145,2.6825732973475787,2.8404632338695426,5.095924419998536,3.617846991403857,3.333709954347277,6.539934245171789,2.3858911536193275,0.08859392326898838,1.6182386555954547,3.466953337123929,5.79960542245267,2.379436131482028,3.910157003835467,0.28835856219366046,3.3127619694952877,CNTR
NCIH1355,1.8775086886714947,2.8589756142920195,6.913607511823099,8.865764196459008,5.8097574122729085,6.209215062984049,2.555114966692605,3.4892860226258766,3.9363081424436106,2.6008049549894734,2.2939589790286945,3.981135040602274,5.571710514255316,7.81326814176608,3.515785838405727,2.772187302879299,2.1741113687555482,5.929159759449551,2.732853607673917,8.76163848958638,3.3211263749218074,4.535577288496352,6.517853075671665,2.973399337849347,5.551105811472026,4.854993016757,8.907091957738238,3.3362833878644325,7.332260378172183,3.1009776477248208,1.8301699095830757,5.318058548425711,1.434739413721392,0.018245708928009766,3.9596156166176835,2.4850587457698805,3.0451433767322866,2.063502942306158,2.807354922057604,5.011376363484044,3.481126689736616,3.1137004991647284,5.887699330588681,1.7253776198909943,0.009586048829197932,2.873813198359087,3.931919390100041,4.507160349117523,4.531485434790501,4.0431694948641095,1.6633446193660848,3.4892860226258766,CNTR
RMUGS,0.8931291860172123,3.672048117484868,6.73407731484138,7.842235090840479,6.011376363484044,6.7057168540594185,0.8886388910522959,3.9868659723291144,3.059528335259631,3.0931798467655045,1.4973994688363177,1.3840498067951597,6.72547356206147,6.520107901637548,2.224264835669219,3.5721967313078897,2.011055188508996,6.539288079065726,3.23017936088319,8.299007630159872,1.9798221180623699,5.060759499136657,6.409579511399834,3.0929359931236617,5.032100843167024,3.1284583841469282,9.608687288401386,3.0811448134565187,9.021507488362586,4.691055526803373,2.573272464612865,6.15232830723177,0.29865831556451516,2.6326912312013824,2.638653116466112,1.9576493241924313,3.0528630026882477,1.3381866797511526,2.834407841806995,5.098733953585359,3.3074285251922473,3.850399396770255,6.341350439431481,0.8506660933309343,0.070389327891398,1.9671686075326276,3.686640587863964,4.9481335778404,4.863442934348041,2.9916805621431246,0.4005379295837288,3.23017936088319,CNTR
CAOV3,1.1051416603234239,4.797791200478888,7.66016232477912,6.603082295700539,4.970853654340483,7.286039165789836,2.9284380059277058,3.201633861169651,3.1644644993886013,0.9671686075326277,0.6891500370626195,4.178543924870238,6.37604336766298,8.722921348773715,2.951825127583493,3.4289463447694826,2.0759275114328277,6.138527801422274,3.8522293793731794,7.858315201493944,2.9688075682779265,4.743654353366082,5.815433110542535,2.951473026504691,5.593054921669878,5.418358634884384,9.975773467431653,3.151255789998242,8.249848245777686,4.1411291222100965,1.435488233586845,6.469909227360968,0.7697717392494479,2.7663060348287623,3.1854701460669417,1.941642928040544,3.147771859203762,1.5525410230287788,3.2807707701306024,4.091981858385756,3.361300483611294,4.345964030342872,6.4287549678320275,1.8953026213333068,0.374807654490311,1.9373443921502325,3.6807463003149903,6.142413437873741,4.997593502292905,4.463753224587391,2.346956889378885,3.6807463003149903,CASE
JHH5,0.9907370786710321,2.6503816274515115,6.7891206109999365,7.8566952629989615,5.572573918043779,6.797546249734532,1.4481458110907823,3.9768218523606853,2.745667602052679,1.3978029618624899,1.64554795964502,0.6262722450271785,5.251242182532001,0.8291730322632951,2.111031312388744,2.377322098623288,1.7856310255945764,6.464123668816128,2.1392679802092767,7.177544117674206,1.6695307637823158,4.922645612223949,5.4734261566824065,1.0437213774293177,2.547614341948852,5.025471814621179,8.432516846132373,3.518355285458181,8.502712485966061,3.8110305802010025,2.257328287488578,5.726519855200943,0.42581733803208643,0.4241891976483741,0.9253665187694164,1.8272383463881525,2.9289793549175056,1.996388746447621,3.4411182445327713,4.272272079778631,2.8959488453265925,2.845188935340077,5.928844036712567,3.0273899980315058,2.187978837110179,2.400537929583729,3.2953556928916723,5.929080835242584,2.0438110944804886,2.657640005207824,3.5273206078770474,2.845188935340077,CNTR
HEPG2,1.8244012785484163,5.442943495848728,6.988571084264851,8.04015270644364,6.150508905163967,6.136956944830388,3.764018513915597,2.9772799234999163,2.3628906426658602,0.8669079781431662,1.698070273895259,1.7136958148433592,6.185169103512193,7.539132956126519,2.4835519795498047,2.0767545293016254,1.3205957613702715,6.182592989648941,1.5310694927259543,6.598648070649809,2.288850697637931,4.154806198207965,5.224323309477754,0.9572002870667322,3.9020735793107426,6.422569410860832,7.8042020245611,3.133986183427695,7.756422887910517,3.0171583752771975,1.9992404869311873,5.446256229889564,1.0612001564367377,0.009151698369530266,0.19639721280350333,1.618909832644494,2.0990546950364113,1.5434958834257717,3.669593751188333,4.520631775074035,2.6166713604484944,2.497229128787606,5.413265245390246,3.8015035921481544,1.1353159645121707,1.3419857472286159,2.5223068928713888,5.390942772802543,2.493134922305505,2.5563067842249767,3.046796609573758,2.9772799234999163,CNTR
DMS273,1.2096405139276003,3.068384192001021,7.290602567077655,8.79207446192887,5.567880042052731,6.347271939888602,2.1412459254357517,4.489286022625876,2.454965473634712,0.4995270242150958,0.23388806017427727,2.401123320154101,6.4839650241521865,7.219458966735173,2.883798520916171,3.705346041367642,2.0107798387532427,5.911212201558612,1.4541758931858022,7.352142766333618,3.15092066620341,5.108721230405629,4.820859719790513,2.618780784382778,5.574505228545609,6.401818163087643,8.307833770855288,2.7444686736636528,8.51353022334923,3.5127686759830103,2.0488969452057835,5.959240239671666,0.7697717392494479,0.019540186395645174,2.4298391016302046,2.097610796626422,2.3297386869173358,2.137503523749935,3.9182669590925627,4.5420516408616525,3.1741933330791157,2.978927776381399,6.7772130377947155,3.8655889425853265,1.6553518286125541,3.708739041359579,4.678001459298962,5.134220939760634,2.149476165416011,7.218044911049086,3.493134922305505,3.5127686759830103,CNTR
JMSU1,0.9837506483549252,4.391859351639529,7.856591524977267,9.401455545589078,6.060263598738293,7.817744045479377,3.104096989569,2.886550147324343,3.634012356402116,4.49641441234776,0.014831351401085748,6.11205965320676,5.740927560318628,8.080817527608327,3.6777644799509344,3.170153982482534,2.674599713205833,6.351469324267079,2.796374122499285,8.68198065522396,3.3650392483623426,4.250827852397917,6.888256181020274,3.750936263703517,4.4781089491215225,6.51853513898218,9.674596589898051,3.1637287354784065,7.431288654291593,3.512226886513957,3.1122611566191263,4.71259578044703,1.7033960614725043,0.051530300640082086,4.647314509547136,2.872125177447842,4.105175192265479,2.3831282513240994,3.1007674495688593,4.530861476715084,3.787989597190673,4.155425431747197,6.130224877622055,3.542258049766918,0.9535756629086479,2.9717734471933728,3.952566540942802,5.9205315062779045,2.270030516035844,3.9780125349367026,1.840966704487421,3.952566540942802,CASE
CAMA1,2.358508792282431,5.2552489319363165,6.354264077007053,7.663605541005522,4.3773262306144405,5.47522902992806,1.4230018229985455,3.628773595201645,2.771463058365651,0.3729520979118291,1.4915965944104483,0.838231463856003,5.541822262992802,8.109430212755644,3.0343437898234056,3.1184071916143123,3.000970718091722,5.799173671726452,2.466677312086347,7.63710483481623,3.242009623348868,3.7264465838266894,5.0648445385883205,2.2692633698724474,4.067523994197009,4.4212232992251375,7.544446746517393,3.2881475956010657,8.105699027658797,3.819084214639711,1.9093183539279808,5.404387392586335,2.5239800679396347,2.978528469697175,2.2039841658559887,2.404436054194937,3.337914934592902,1.8046043110415695,1.4296159642017356,4.995032192477536,3.5193741590935796,2.784085142734757,5.994935246938348,2.4888577325705152,0.014355292977070054,4.0067468324405855,2.582556003014061,5.491211756003092,2.219297614913582,3.2723218527699895,1.3916302615174299,3.2723218527699895,CNTR
KYSE70,3.314232468705355,6.441892875623425,6.659211024068188,7.841742544286837,4.185635325655276,6.206699654119931,2.0461417816447205,3.6604951318885135,2.0789513413948217,2.39780296186249,3.073363250379745,2.4104574087812582,5.284031487128834,7.220007427986149,2.681960297533432,3.3132458517875616,0.7305145532446372,5.578938713093386,0.9832567361654236,5.738835377121867,2.479977818450827,3.8585076436303685,4.708432508894623,1.4889895276686647,5.995182983702224,4.330558400030802,8.426206039174238,3.34726068926929,7.906740307047428,4.226728704557813,3.0942360698457656,6.281645267302927,1.3803600476460984,0.21299372333419844,2.6543973495563105,0.7943415944233534,1.147771859203762,1.447138342445868,3.6919528430476682,4.642509045638126,2.0942360698457656,3.1394694950387962,5.684418022321113,2.84465346348058,0.0,1.2883585621936604,2.49281457256712,4.738227400367242,4.030336078370959,2.6834718928552275,1.5316933608614658,3.3132458517875616,CNTR
LXF289,3.226446874857031,5.838657686629257,6.091417754745768,8.089185620634002,5.17467605968824,5.746700920768924,2.184507008498719,3.5897634869849773,2.59215800212536,1.8191572236749682,2.6961422308911005,3.149166441275515,5.075421703994383,6.51254295509686,1.741417955999916,2.9392265777282085,1.2189003643009204,4.993523412753232,2.9220514339200765,6.245029723651798,2.193246075676931,4.460858178249849,5.368069876532083,3.5874573145560418,6.855657546958012,5.120600773845165,7.81815393865716,2.7262084261569077,7.470252137367446,4.181897643108388,3.0327504758875454,5.023698917266407,1.288850697637931,0.05405912695082071,5.020220669567502,1.186319439692981,2.1134147509630434,2.3729520979118295,2.9604653741025477,4.364572432295856,2.7817094153906035,3.406264540610686,5.95748350289403,2.7513208871432764,0.15488560197817128,1.5533605033353275,2.868637384170314,5.167919865551935,0.5881649327595001,3.5008020530571575,0.9763636357327617,3.226446874857031,CNTR
SKMEL30,1.6156046263592656,4.359661722333877,7.930106513311083,9.250428704678773,6.299314880728788,6.9436739296497,3.0443941193584534,3.0891591319112384,2.693765712217783,0.1160319934471103,1.7865963618908067,4.2299723851122515,6.512338103726064,8.603477988254005,4.791956108315434,3.0125686735030555,2.742503777707636,6.898833127030311,2.163746426513188,8.298475034735851,3.6086778437009,4.297320908843013,6.3894520890843705,3.449612163898446,4.836597444180667,6.035183996618336,9.519172314454503,3.2961427176457323,8.24880520227444,3.7426222207142206,3.01040295916884,5.372504418994726,2.1575827331448965,1.3749762231696978,4.7564896067599705,2.7889839421475964,3.6005076453457856,2.5889644312786526,3.030777471992541,5.177386314922973,3.5352235268107064,3.1534810985136996,7.300123724569014,3.8529975876133165,0.16349873228287956,2.0959244199985356,2.1870550899680574,5.588564737401351,2.630716095886772,4.056930288382672,1.8933622107638715,3.6086778437009,CNTR
LN18,1.931304843650669,5.300733872618239,8.73618768168016,9.504600531376964,6.556767874634431,7.655375682500021,2.931683057059806,3.441616269406558,3.0230778881213616,3.940166750482817,2.4545268711806942,5.068547981067231,6.6620894277162375,7.488402535029733,3.3168039961902935,4.169581461723844,2.4978579767190547,6.975599617793554,3.8922415548149596,8.184038485847147,3.6429582334672292,5.210599726468677,6.192501051717267,3.7052123431392787,6.467659887855961,7.38646609286931,9.557923146427765,2.6915341649192004,8.612555234474623,4.547819956577703,2.8658146526056028,6.654779216959517,2.0137599989554658,0.0013109451523470883,3.3153005428478135,4.47230208447608,3.612015420470547,1.9088129077395473,2.4008794362821844,4.066950243924627,4.330558400030802,3.3476656563009706,7.981338944144316,4.045559462750482,5.146220740851044,2.92837032301897,2.754620311674532,6.554128343600879,1.0885939232689887,4.159306254641169,3.103917210752066,4.066950243924627,CASE
KYSE510,1.4453029421365131,4.263159634343129,7.145032037641473,8.601411772001537,4.701826258412055,6.589763486984977,1.7330443835730198,3.229587922740652,3.9752633216784936,2.7676547982373463,1.739128015316827,2.9974214558982237,5.820821908362365,7.8166423689938,2.789444724199837,2.946998149634523,1.792054433538339,6.482310505807648,2.4982508675278257,7.930352961864433,2.5934865730276946,4.142173144890143,5.914351909089179,1.702828004198209,6.57384912542148,4.846242565109514,8.78959885005233,4.711022846317287,7.617798025902779,3.600337726608072,1.795591980219157,5.206051504817165,1.3180757693917557,1.9068905956085185,2.471837762422287,1.775803081816804,3.3983894630051523,1.71002576697029,2.8850862252901703,4.614120868789254,2.9240998856407416,3.0043216059500937,5.975676037797327,2.826463745005309,2.1429579538420427,2.765534746362977,3.911451911626604,5.316869805064333,2.1429579538420427,3.556061490499845,2.2012417711982497,3.229587922740652,CNTR
WM793,2.564036661866608,4.232660756790275,7.2444748378881005,8.227519680316778,5.839487259271387,6.668365000465019,3.260670916519759,4.127633279725874,2.4954393429512844,0.9354597478052895,2.6566489075636697,4.697702343770156,5.815148431777475,7.14336620599047,3.5161297876363196,3.551076506568746,1.4654722207945967,7.017884801166131,4.9654291160140875,7.23502095050173,2.3692338096657193,3.3825045121875204,5.916450104549732,3.5891181302124675,2.68855338898096,5.0895828931247085,8.842010845814668,3.347665656300971,8.891753330371419,5.88790817468877,2.8110383085587185,7.811617817429377,1.1624248989315615,0.02728275439340474,3.7469397330835474,2.9645306564577614,2.6605766239686828,2.9436088181496016,2.525129251203973,5.784242222057781,3.290326097501534,2.7463127664254587,6.638363505897862,3.421784331719429,0.06580205839574609,2.5777309314900805,3.9414584884267323,5.920055054806967,1.572081209424424,3.7141355938563327,0.29865831556451516,3.551076506568746,CNTR
CAL27,1.5362518789372896,4.578737486363038,7.469370480951169,8.42705438614354,5.830156006991165,6.415319248140376,2.86195536414487,3.9736112755194717,2.763411574470007,3.314333993919013,1.8282253603588847,2.942313418846352,6.046327750657269,6.417346217270283,2.4630041215958505,2.946998149634523,1.4754840239226632,6.022367813028454,3.2454722597322516,6.6131448491817215,2.063886382850844,4.227052429924788,5.418939516747836,2.5522257143091562,6.537606691495291,4.668459556915382,8.54333347829528,3.0423941952247913,8.647152585863498,3.903176030441581,2.2276438078489647,6.611572885672212,0.48542682717024166,2.277984747299765,2.401675971009696,1.8341911070299195,3.0461417816447205,1.6001111371556056,2.5668151540108965,4.3221685240256384,3.004800986263821,2.959399234772121,6.3563450650265905,3.2270222186305175,2.5084286525318573,1.59215800212536,3.370687406807218,4.853496703702325,3.4646682670034443,3.0111377831889925,2.9916352164769866,3.2270222186305175,CNTR
HGC27,1.6048304370991027,2.444490385065814,8.139414920885061,8.880384524302022,5.781884234541486,6.596256028296237,2.292781749227846,3.5172756932095814,3.169925001442312,1.2403143293337102,0.06901467791518046,0.5138516449122988,5.4987827366733475,8.078986910360712,2.8192965943016417,3.7024992403193866,2.361768359419153,5.744564778371409,2.6097185998067274,8.456421157463128,2.727073340896599,5.161034044709045,5.602884408718419,2.468282536219563,5.179643742388494,0.16349873228287956,9.141253955310107,5.728387019017507,8.09362883606322,4.040266233735776,1.6497969567728585,5.39741182859701,0.47854044158500186,0.013056152825446284,3.393118697467999,2.216787423840199,3.379106017977879,1.390484264919806,3.4083722035726773,5.3377110921282895,3.944858445807539,3.1345495344644543,5.858798054010582,3.4711874603869854,0.09761079662642233,2.657068301201576,3.871350840634026,5.237257770900372,1.565597175854225,4.181420640280142,0.8894735425311092,3.4083722035726773,CNTR
NCIH358,3.5660357664559243,5.482579419495707,7.048468709634475,9.289569375113526,5.733670686419478,6.658513004659589,2.4371516293383153,3.2071119612077132,3.51790555352995,1.437627248318949,1.2529807411698708,2.48910248531364,6.229103639151931,7.994259139983705,3.1369072455679032,3.375138752887764,2.4718877735165248,6.1936731952876976,3.439827688109124,8.01517806852086,2.1246957474493144,4.391913249911321,6.224044563045272,3.104078551746977,3.086330871760419,4.899175630480513,8.348679473515755,3.885434912915043,7.567537842323426,3.075777093599678,2.420815675644319,5.349385499125528,0.989139007368233,3.355375124455795,3.171660534481997,2.5051650454173413,2.9459286944032748,2.358490037837664,0.32048467801769365,4.9766691296546846,3.791814071161826,3.1163647566917847,7.350130970233425,3.324810603420484,0.11103131238874395,3.1894292458097566,4.156740421183133,5.791814071161826,2.2539892662307865,3.9758135836040083,2.2172307162206693,3.375138752887764,CNTR
IGR1,2.383828687162435,4.291063232001546,7.216616535196685,8.231029128655406,6.3207103071201205,7.283716034526385,3.1740411099145445,3.0197019144425483,2.8024000401148395,0.09761079662642233,0.8647309223147511,3.215456728858027,6.210896782498619,7.83322744722461,2.9316830570598054,2.343204754517777,2.102787318293835,6.37147174071569,2.539111078472553,7.960088838790248,2.200936738642972,4.68699479831495,5.98522210580496,2.694280194852973,5.839959587489532,5.93451650158608,9.652160202434098,3.1987186452042895,7.972979786066291,3.658456332418474,3.206659673481892,5.6519127446457835,1.6644828403646825,0.7716935392417525,3.71699089440494,2.3597621081698352,3.153342117246708,2.1429579538420427,2.757556688939453,4.838447592548458,3.4944156103974966,2.7642612182171136,8.327302416238311,4.613531652917927,2.013164459198448,2.2949882676914464,1.1826922975161902,5.191799501065075,1.2469147404705168,3.963289151214726,1.3687683490903348,3.206659673481892,CNTR
